"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 21 22:36:14 EDT 2021","Wed Jul 21 22:36:14 EDT 2021","517","test_api","test_redirect_callback_url","Test_Redirect_Callback_URL","","","test_redirct_callback_url[argvals0]",""
"passed","Wed Jul 21 22:36:14 EDT 2021","Wed Jul 21 22:36:14 EDT 2021","200","test_api","test_redirect_callback_url","Test_Redirect_Callback_URL","","","test_redirct_callback_url[argvals1]",""
"passed","Wed Jul 21 22:36:16 EDT 2021","Wed Jul 21 22:36:16 EDT 2021","270","test_api","test_web_be_api","Test_Web_BE_URL","","","test_web_be_api_url[argvals2]",""
"passed","Wed Jul 21 22:36:14 EDT 2021","Wed Jul 21 22:36:15 EDT 2021","384","test_api","test_redirect_callback_url","Test_Redirect_Callback_URL","","","test_redirct_callback_url[argvals2]",""
"passed","Wed Jul 21 22:36:15 EDT 2021","Wed Jul 21 22:36:16 EDT 2021","281","test_api","test_web_be_api","Test_Web_BE_URL","","","test_web_be_api_url[argvals1]",""
"passed","Wed Jul 21 22:36:15 EDT 2021","Wed Jul 21 22:36:15 EDT 2021","308","test_api","test_web_be_api","Test_Web_BE_URL","","","test_web_be_api_url[argvals0]",""
"passed","Wed Jul 21 22:36:15 EDT 2021","Wed Jul 21 22:36:15 EDT 2021","198","test_api","test_redirect_callback_url","Test_Redirect_Callback_URL","","","test_redirct_callback_url[argvals3]",""
"passed","Wed Jul 21 22:36:16 EDT 2021","Wed Jul 21 22:36:16 EDT 2021","271","test_api","test_web_be_api","Test_Web_BE_URL","","","test_web_be_api_url[argvals3]",""
